img.idx,img.anno_task_id,img.timestamp,img.timestamp_lock,img.state,img.sim_class,img.frame_n,img.video_path,img.img_path,img.result_id,img.iteration,img.user_id,img.anno_time,img.lbl.idx,img.lbl.name,img.lbl.external_id,img.annotator,img.is_junk,anno.idx,anno.anno_task_id,anno.timestamp,anno.timestamp_lock,anno.state,anno.track_id,anno.dtype,anno.sim_class,anno.iteration,anno.user_id,anno.img_anno_id,anno.annotator,anno.confidence,anno.anno_time,anno.lbl.idx,anno.lbl.name,anno.lbl.external_id,anno.data
15,5,2020-12-28 18:48:46.988992,2020-12-28 18:48:46.660343,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO035425_CUTTED_000170.jpg,8,0,1,135.745,[],[],[],LOST Admin,,135,5,2020-12-28 18:48:46.988992,2020-12-28 18:48:46.660343,4,,point,,0,1,15,LOST Admin,,0.132455,[36],"[""fish""]","[""""]","{""x"": 0.1895373758403673, ""y"": 0.7325130864514358}"
15,5,2020-12-28 18:48:46.988992,2020-12-28 18:48:46.660343,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO035425_CUTTED_000170.jpg,8,0,1,135.745,[],[],[],LOST Admin,,136,5,2020-12-28 18:48:46.988992,2020-12-28 18:48:46.660343,4,,point,,0,1,15,LOST Admin,,0.097765,[36],"[""fish""]","[""""]","{""x"": 0.6066832945271964, ""y"": 0.3280349390370989}"
15,5,2020-12-28 18:48:46.988992,2020-12-28 18:48:46.660343,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO035425_CUTTED_000170.jpg,8,0,1,135.745,[],[],[],LOST Admin,,137,5,2020-12-28 18:48:46.988992,2020-12-28 18:48:46.660343,4,,point,,0,1,15,LOST Admin,,0.103325,[36],"[""fish""]","[""""]","{""x"": 0.5950024211280333, ""y"": 0.30746861493258937}"
15,5,2020-12-28 18:48:46.988992,2020-12-28 18:48:46.660343,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO035425_CUTTED_000170.jpg,8,0,1,135.745,[],[],[],LOST Admin,,138,5,2020-12-28 18:48:46.988992,2020-12-28 18:48:46.660343,4,,point,,0,1,15,LOST Admin,,0.80144,[36],"[""fish""]","[""""]","{""x"": 0.554905576863598, ""y"": 0.3346241496725242}"
16,5,2020-12-28 18:48:52.430310,2020-12-28 18:48:47.389793,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO015425_CUTTED_1_000480.jpg,8,0,1,27.6684,[],[],[],LOST Admin,,139,5,2020-12-28 18:48:52.430310,2020-12-28 18:48:47.389793,4,,point,,0,1,16,LOST Admin,,0.103295,[36],"[""fish""]","[""""]","{""x"": 0.4981765891213389, ""y"": 0.4455224383077638}"
16,5,2020-12-28 18:48:52.430310,2020-12-28 18:48:47.389793,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO015425_CUTTED_1_000480.jpg,8,0,1,27.6684,[],[],[],LOST Admin,,140,5,2020-12-28 18:48:52.430310,2020-12-28 18:48:47.389793,4,,point,,0,1,16,LOST Admin,,0.120745,[36],"[""fish""]","[""""]","{""x"": 0.1391709809539749, ""y"": 0.6729042099711761}"
17,5,2020-12-28 18:48:56.504606,2020-12-28 18:48:52.810771,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO035425_CUTTED_000165.jpg,8,0,1,15.6771,[],[],[],LOST Admin,,141,5,2020-12-28 18:48:56.504606,2020-12-28 18:48:52.810771,4,,point,,0,1,17,LOST Admin,,0.12995,[36],"[""fish""]","[""""]","{""x"": 0.1831647160020083, ""y"": 0.7347229582365038}"
17,5,2020-12-28 18:48:56.504606,2020-12-28 18:48:52.810771,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO035425_CUTTED_000165.jpg,8,0,1,15.6771,[],[],[],LOST Admin,,142,5,2020-12-28 18:48:56.504606,2020-12-28 18:48:52.810771,4,,point,,0,1,17,LOST Admin,,0.088915,[36],"[""fish""]","[""""]","{""x"": 0.6157748495638493, ""y"": 0.32446171096487214}"
17,5,2020-12-28 18:48:56.504606,2020-12-28 18:48:52.810771,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO035425_CUTTED_000165.jpg,8,0,1,15.6771,[],[],[],LOST Admin,,143,5,2020-12-28 18:48:56.504606,2020-12-28 18:48:52.810771,4,,point,,0,1,17,LOST Admin,,0.09045,[36],"[""fish""]","[""""]","{""x"": 0.6070591209506275, ""y"": 0.3017788525350441}"
17,5,2020-12-28 18:48:56.504606,2020-12-28 18:48:52.810771,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO035425_CUTTED_000165.jpg,8,0,1,15.6771,[],[],[],LOST Admin,,144,5,2020-12-28 18:48:56.504606,2020-12-28 18:48:52.810771,4,,point,,0,1,17,LOST Admin,,0.11328,[36],"[""fish""]","[""""]","{""x"": 0.56357033075682, ""y"": 0.3306915101110925}"
18,5,2020-12-28 18:48:57.237519,2020-12-28 18:48:56.890685,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO015425_CUTTED_2_005855.jpg,8,0,1,79.4135,[],[],[],LOST Admin,True,,,,,,,,,0,,,,,,[],[],[],
19,5,2020-12-28 18:48:58.038312,2020-12-28 18:48:57.437696,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO035425_CUTTED_000155.jpg,8,0,1,19.6535,[],[],[],LOST Admin,,155,5,2020-12-28 18:48:58.038312,2020-12-28 18:48:57.437696,4,,point,,0,1,19,LOST Admin,,0.110865,[36],"[""fish""]","[""""]","{""x"": 0.635111196920502, ""y"": 0.3178953635882844}"
19,5,2020-12-28 18:48:58.038312,2020-12-28 18:48:57.437696,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO035425_CUTTED_000155.jpg,8,0,1,19.6535,[],[],[],LOST Admin,,156,5,2020-12-28 18:48:58.038312,2020-12-28 18:48:57.437696,4,,point,,0,1,19,LOST Admin,,0.11904,[36],"[""fish""]","[""""]","{""x"": 0.6248904326962342, ""y"": 0.29573165508730814}"
19,5,2020-12-28 18:48:58.038312,2020-12-28 18:48:57.437696,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO035425_CUTTED_000155.jpg,8,0,1,19.6535,[],[],[],LOST Admin,,157,5,2020-12-28 18:48:58.038312,2020-12-28 18:48:57.437696,4,,point,,0,1,19,LOST Admin,,0.114605,[36],"[""fish""]","[""""]","{""x"": 0.5791777839129706, ""y"": 0.3260819586201766}"
19,5,2020-12-28 18:48:58.038312,2020-12-28 18:48:57.437696,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO035425_CUTTED_000155.jpg,8,0,1,19.6535,[],[],[],LOST Admin,,158,5,2020-12-28 18:48:58.038312,2020-12-28 18:48:57.437696,4,,point,,0,1,19,LOST Admin,,0.11651,[36],"[""fish""]","[""""]","{""x"": 0.1757316412197489, ""y"": 0.7411949441321058}"
20,5,2020-12-28 18:48:59.106349,2020-12-28 18:48:58.435409,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO035425_CUTTED_000150.jpg,8,0,1,17.2454,[],[],[],LOST Admin,,159,5,2020-12-28 18:48:59.106349,2020-12-28 18:48:58.435409,4,,point,,0,1,20,LOST Admin,,0.10902,[36],"[""fish""]","[""""]","{""x"": 0.6445807247531379, ""y"": 0.3166711101292422}"
20,5,2020-12-28 18:48:59.106349,2020-12-28 18:48:58.435409,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO035425_CUTTED_000150.jpg,8,0,1,17.2454,[],[],[],LOST Admin,,160,5,2020-12-28 18:48:59.106349,2020-12-28 18:48:58.435409,4,,point,,0,1,20,LOST Admin,,0.091675,[36],"[""fish""]","[""""]","{""x"": 0.6355954375230124, ""y"": 0.2939583007419804}"
20,5,2020-12-28 18:48:59.106349,2020-12-28 18:48:58.435409,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO035425_CUTTED_000150.jpg,8,0,1,17.2454,[],[],[],LOST Admin,,161,5,2020-12-28 18:48:59.106349,2020-12-28 18:48:58.435409,4,,point,,0,1,20,LOST Admin,,0.130535,[36],"[""fish""]","[""""]","{""x"": 0.5894054453556484, ""y"": 0.3204149798084612}"
20,5,2020-12-28 18:48:59.106349,2020-12-28 18:48:58.435409,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO035425_CUTTED_000150.jpg,8,0,1,17.2454,[],[],[],LOST Admin,,162,5,2020-12-28 18:48:59.106349,2020-12-28 18:48:58.435409,4,,point,,0,1,20,LOST Admin,,0.11278,[36],"[""fish""]","[""""]","{""x"": 0.17350612640669455, ""y"": 0.7359101814181309}"
21,5,2020-12-28 18:49:00.123232,2020-12-28 18:48:59.499587,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO035425_CUTTED_000465.jpg,8,0,1,23.0962,[],[],[],LOST Admin,,163,5,2020-12-28 18:49:00.123232,2020-12-28 18:48:59.499587,4,,point,,0,1,21,LOST Admin,,0.067415,[36],"[""fish""]","[""""]","{""x"": 0.3951885073780753, ""y"": 0.7053463041047324}"
21,5,2020-12-28 18:49:00.123232,2020-12-28 18:48:59.499587,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO035425_CUTTED_000465.jpg,8,0,1,23.0962,[],[],[],LOST Admin,,164,5,2020-12-28 18:49:00.123232,2020-12-28 18:48:59.499587,4,,point,,0,1,21,LOST Admin,,0.11075,[36],"[""fish""]","[""""]","{""x"": 0.36715441122008363, ""y"": 0.692247752053705}"
21,5,2020-12-28 18:49:00.123232,2020-12-28 18:48:59.499587,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO035425_CUTTED_000465.jpg,8,0,1,23.0962,[],[],[],LOST Admin,,165,5,2020-12-28 18:49:00.123232,2020-12-28 18:48:59.499587,4,,point,,0,1,21,LOST Admin,,0.14338,[36],"[""fish""]","[""""]","{""x"": 0.3246798879705439, ""y"": 0.6992425485710458}"
22,5,2020-12-28 18:49:01.252903,2020-12-28 18:49:00.468465,4,1,,,data/media/fish_test/GP010015_CUTTED_000216.jpg,8,0,1,81.2229,[],[],[],LOST Admin,,166,5,2020-12-28 18:49:01.252903,2020-12-28 18:49:00.468465,4,,point,,0,1,22,LOST Admin,,0.09714,[36],"[""fish""]","[""""]","{""x"": 0.59453125, ""y"": 0.44687499999999997}"
22,5,2020-12-28 18:49:01.252903,2020-12-28 18:49:00.468465,4,1,,,data/media/fish_test/GP010015_CUTTED_000216.jpg,8,0,1,81.2229,[],[],[],LOST Admin,,167,5,2020-12-28 18:49:01.252903,2020-12-28 18:49:00.468465,4,,point,,0,1,22,LOST Admin,,0.1146,[36],"[""fish""]","[""""]","{""x"": 0.86328125, ""y"": 0.8645833333333334}"
22,5,2020-12-28 18:49:01.252903,2020-12-28 18:49:00.468465,4,1,,,data/media/fish_test/GP010015_CUTTED_000216.jpg,8,0,1,81.2229,[],[],[],LOST Admin,,168,5,2020-12-28 18:49:01.252903,2020-12-28 18:49:00.468465,4,,point,,0,1,22,LOST Admin,,0.075045,[36],"[""fish""]","[""""]","{""x"": 0.70234375, ""y"": 0.27395833333333336}"
22,5,2020-12-28 18:49:01.252903,2020-12-28 18:49:00.468465,4,1,,,data/media/fish_test/GP010015_CUTTED_000216.jpg,8,0,1,81.2229,[],[],[],LOST Admin,,169,5,2020-12-28 18:49:01.252903,2020-12-28 18:49:00.468465,4,,point,,0,1,22,LOST Admin,,0.1063,[36],"[""fish""]","[""""]","{""x"": 0.61953125, ""y"": 0.28020833333333334}"
22,5,2020-12-28 18:49:01.252903,2020-12-28 18:49:00.468465,4,1,,,data/media/fish_test/GP010015_CUTTED_000216.jpg,8,0,1,81.2229,[],[],[],LOST Admin,,170,5,2020-12-28 18:49:01.252903,2020-12-28 18:49:00.468465,4,,point,,0,1,22,LOST Admin,,0.114695,[36],"[""fish""]","[""""]","{""x"": 0.32109375, ""y"": 0.2677083333333333}"
22,5,2020-12-28 18:49:01.252903,2020-12-28 18:49:00.468465,4,1,,,data/media/fish_test/GP010015_CUTTED_000216.jpg,8,0,1,81.2229,[],[],[],LOST Admin,,171,5,2020-12-28 18:49:01.252903,2020-12-28 18:49:00.468465,4,,point,,0,1,22,LOST Admin,,0.089925,[36],"[""fish""]","[""""]","{""x"": 0.37734375, ""y"": 0.14479166666666668}"
22,5,2020-12-28 18:49:01.252903,2020-12-28 18:49:00.468465,4,1,,,data/media/fish_test/GP010015_CUTTED_000216.jpg,8,0,1,81.2229,[],[],[],LOST Admin,,172,5,2020-12-28 18:49:01.252903,2020-12-28 18:49:00.468465,4,,point,,0,1,22,LOST Admin,,0.0989,[36],"[""fish""]","[""""]","{""x"": 0.3875, ""y"": 0.44895833333333335}"
22,5,2020-12-28 18:49:01.252903,2020-12-28 18:49:00.468465,4,1,,,data/media/fish_test/GP010015_CUTTED_000216.jpg,8,0,1,81.2229,[],[],[],LOST Admin,,173,5,2020-12-28 18:49:01.252903,2020-12-28 18:49:00.468465,4,,point,,0,1,22,LOST Admin,,0.136695,[36],"[""fish""]","[""""]","{""x"": 0.19296875, ""y"": 0.2552083333333333}"
22,5,2020-12-28 18:49:01.252903,2020-12-28 18:49:00.468465,4,1,,,data/media/fish_test/GP010015_CUTTED_000216.jpg,8,0,1,81.2229,[],[],[],LOST Admin,,174,5,2020-12-28 18:49:01.252903,2020-12-28 18:49:00.468465,4,,point,,0,1,22,LOST Admin,,0.224955,[36],"[""fish""]","[""""]","{""x"": 0.184375, ""y"": 0.2875}"
23,5,2020-12-28 18:49:03.684068,2020-12-28 18:49:01.920723,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO015425_CUTTED_1_000765.jpg,8,0,1,27.1056,[],[],[],LOST Admin,,175,5,2020-12-28 18:49:03.684068,2020-12-28 18:49:01.920723,4,,point,,0,1,23,LOST Admin,,0.103815,[36],"[""fish""]","[""""]","{""x"": 0.20770543933054392, ""y"": 0.6074914365411436}"
23,5,2020-12-28 18:49:03.684068,2020-12-28 18:49:01.920723,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO015425_CUTTED_1_000765.jpg,8,0,1,27.1056,[],[],[],LOST Admin,,176,5,2020-12-28 18:49:03.684068,2020-12-28 18:49:01.920723,4,,point,,0,1,23,LOST Admin,,0.090705,[36],"[""fish""]","[""""]","{""x"": 0.34789489539748947, ""y"": 0.6586771548117154}"
23,5,2020-12-28 18:49:03.684068,2020-12-28 18:49:01.920723,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO015425_CUTTED_1_000765.jpg,8,0,1,27.1056,[],[],[],LOST Admin,,177,5,2020-12-28 18:49:03.684068,2020-12-28 18:49:01.920723,4,,point,,0,1,23,LOST Admin,,0.118505,[36],"[""fish""]","[""""]","{""x"": 0.3766868619246862, ""y"": 0.662942631334263}"
23,5,2020-12-28 18:49:03.684068,2020-12-28 18:49:01.920723,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO015425_CUTTED_1_000765.jpg,8,0,1,27.1056,[],[],[],LOST Admin,,178,5,2020-12-28 18:49:03.684068,2020-12-28 18:49:01.920723,4,,point,,0,1,23,LOST Admin,,0.12374,[36],"[""fish""]","[""""]","{""x"": 0.13675380753138075, ""y"": 0.706206750348675}"
23,5,2020-12-28 18:49:03.684068,2020-12-28 18:49:01.920723,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO015425_CUTTED_1_000765.jpg,8,0,1,27.1056,[],[],[],LOST Admin,,179,5,2020-12-28 18:49:03.684068,2020-12-28 18:49:01.920723,4,,point,,0,1,23,LOST Admin,,0.12514,[36],"[""fish""]","[""""]","{""x"": 0.6140495490677822, ""y"": 0.36489150644425844}"
23,5,2020-12-28 18:49:03.684068,2020-12-28 18:49:01.920723,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO015425_CUTTED_1_000765.jpg,8,0,1,27.1056,[],[],[],LOST Admin,,180,5,2020-12-28 18:49:03.684068,2020-12-28 18:49:01.920723,4,,point,,0,1,23,LOST Admin,,0.110425,[36],"[""fish""]","[""""]","{""x"": 0.7133934669121336, ""y"": 0.4132041497826126}"
23,5,2020-12-28 18:49:03.684068,2020-12-28 18:49:01.920723,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO015425_CUTTED_1_000765.jpg,8,0,1,27.1056,[],[],[],LOST Admin,,181,5,2020-12-28 18:49:03.684068,2020-12-28 18:49:01.920723,4,,point,,0,1,23,LOST Admin,,0.11354,[36],"[""fish""]","[""""]","{""x"": 0.7645054903163176, ""y"": 0.3957499173489538}"
24,5,2020-12-28 18:49:04.840107,2020-12-28 18:49:04.235606,4,1,,,data/media/fish_test/GP010015_CUTTED_000210.jpg,8,0,1,57.6447,[],[],[],LOST Admin,,182,5,2020-12-28 18:49:04.840107,2020-12-28 18:49:04.235606,4,,point,,0,1,24,LOST Admin,,0.13094,[36],"[""fish""]","[""""]","{""x"": 0.6015019512195121, ""y"": 0.45866840108401075}"
24,5,2020-12-28 18:49:04.840107,2020-12-28 18:49:04.235606,4,1,,,data/media/fish_test/GP010015_CUTTED_000210.jpg,8,0,1,57.6447,[],[],[],LOST Admin,,183,5,2020-12-28 18:49:04.840107,2020-12-28 18:49:04.235606,4,,point,,0,1,24,LOST Admin,,0.110325,[36],"[""fish""]","[""""]","{""x"": 0.7090071349593495, ""y"": 0.2837260244986449}"
24,5,2020-12-28 18:49:04.840107,2020-12-28 18:49:04.235606,4,1,,,data/media/fish_test/GP010015_CUTTED_000210.jpg,8,0,1,57.6447,[],[],[],LOST Admin,,184,5,2020-12-28 18:49:04.840107,2020-12-28 18:49:04.235606,4,,point,,0,1,24,LOST Admin,,0.126325,[36],"[""fish""]","[""""]","{""x"": 0.6239275538211382, ""y"": 0.2812253554471544}"
24,5,2020-12-28 18:49:04.840107,2020-12-28 18:49:04.235606,4,1,,,data/media/fish_test/GP010015_CUTTED_000210.jpg,8,0,1,57.6447,[],[],[],LOST Admin,,185,5,2020-12-28 18:49:04.840107,2020-12-28 18:49:04.235606,4,,point,,0,1,24,LOST Admin,,0.106705,[36],"[""fish""]","[""""]","{""x"": 0.32036731707317073, ""y"": 0.26758981029810297}"
24,5,2020-12-28 18:49:04.840107,2020-12-28 18:49:04.235606,4,1,,,data/media/fish_test/GP010015_CUTTED_000210.jpg,8,0,1,57.6447,[],[],[],LOST Admin,,186,5,2020-12-28 18:49:04.840107,2020-12-28 18:49:04.235606,4,,point,,0,1,24,LOST Admin,,0.122495,[36],"[""fish""]","[""""]","{""x"": 0.3823523082510567, ""y"": 0.14813807460596198}"
24,5,2020-12-28 18:49:04.840107,2020-12-28 18:49:04.235606,4,1,,,data/media/fish_test/GP010015_CUTTED_000210.jpg,8,0,1,57.6447,[],[],[],LOST Admin,,187,5,2020-12-28 18:49:04.840107,2020-12-28 18:49:04.235606,4,,point,,0,1,24,LOST Admin,,0.122665,[36],"[""fish""]","[""""]","{""x"": 0.8616495284552845, ""y"": 0.879682514905149}"
24,5,2020-12-28 18:49:04.840107,2020-12-28 18:49:04.235606,4,1,,,data/media/fish_test/GP010015_CUTTED_000210.jpg,8,0,1,57.6447,[],[],[],LOST Admin,,188,5,2020-12-28 18:49:04.840107,2020-12-28 18:49:04.235606,4,,point,,0,1,24,LOST Admin,,0.11102,[36],"[""fish""]","[""""]","{""x"": 0.19560886243902434, ""y"": 0.25552384069376693}"
24,5,2020-12-28 18:49:04.840107,2020-12-28 18:49:04.235606,4,1,,,data/media/fish_test/GP010015_CUTTED_000210.jpg,8,0,1,57.6447,[],[],[],LOST Admin,,189,5,2020-12-28 18:49:04.840107,2020-12-28 18:49:04.235606,4,,point,,0,1,24,LOST Admin,,0.14849,[36],"[""fish""]","[""""]","{""x"": 0.38681131757060133, ""y"": 0.4462228726093007}"
24,5,2020-12-28 18:49:04.840107,2020-12-28 18:49:04.235606,4,1,,,data/media/fish_test/GP010015_CUTTED_000210.jpg,8,0,1,57.6447,[],[],[],LOST Admin,,190,5,2020-12-28 18:49:04.840107,2020-12-28 18:49:04.235606,4,,point,,0,1,24,LOST Admin,,0.128845,[36],"[""fish""]","[""""]","{""x"": 0.19055910124227637, ""y"": 0.2919009271674796}"
25,5,2020-12-28 18:49:12.018421,2020-12-28 18:49:05.515694,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO015425_CUTTED_1_000770.jpg,8,0,1,24.2062,[],[],[],LOST Admin,,191,5,2020-12-28 18:49:12.018421,2020-12-28 18:49:05.515694,4,,point,,0,1,25,LOST Admin,,0.10067,[36],"[""fish""]","[""""]","{""x"": 0.3287173891213389, ""y"": 0.6627474476987446}"
25,5,2020-12-28 18:49:12.018421,2020-12-28 18:49:05.515694,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO015425_CUTTED_1_000770.jpg,8,0,1,24.2062,[],[],[],LOST Admin,,192,5,2020-12-28 18:49:12.018421,2020-12-28 18:49:05.515694,4,,point,,0,1,25,LOST Admin,,0.102205,[36],"[""fish""]","[""""]","{""x"": 0.38328502092050204, ""y"": 0.6656723458856344}"
25,5,2020-12-28 18:49:12.018421,2020-12-28 18:49:05.515694,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO015425_CUTTED_1_000770.jpg,8,0,1,24.2062,[],[],[],LOST Admin,,193,5,2020-12-28 18:49:12.018421,2020-12-28 18:49:05.515694,4,,point,,0,1,25,LOST Admin,,0.14097,[36],"[""fish""]","[""""]","{""x"": 0.23658309623430956, ""y"": 0.5998621366806136}"
25,5,2020-12-28 18:49:12.018421,2020-12-28 18:49:05.515694,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO015425_CUTTED_1_000770.jpg,8,0,1,24.2062,[],[],[],LOST Admin,,194,5,2020-12-28 18:49:12.018421,2020-12-28 18:49:05.515694,4,,point,,0,1,25,LOST Admin,,0.12637,[36],"[""fish""]","[""""]","{""x"": 0.6252335022594141, ""y"": 0.3621305251882844}"
25,5,2020-12-28 18:49:12.018421,2020-12-28 18:49:05.515694,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO015425_CUTTED_1_000770.jpg,8,0,1,24.2062,[],[],[],LOST Admin,,195,5,2020-12-28 18:49:12.018421,2020-12-28 18:49:05.515694,4,,point,,0,1,25,LOST Admin,,0.11625,[36],"[""fish""]","[""""]","{""x"": 0.7231590935564852, ""y"": 0.40736895047884697}"
25,5,2020-12-28 18:49:12.018421,2020-12-28 18:49:05.515694,4,1,,,data/media/fish_test/20130921-Brijuni-Trstike2-GO015425_CUTTED_1_000770.jpg,8,0,1,24.2062,[],[],[],LOST Admin,,196,5,2020-12-28 18:49:12.018421,2020-12-28 18:49:05.515694,4,,point,,0,1,25,LOST Admin,,0.122305,[36],"[""fish""]","[""""]","{""x"": 0.7764510415799162, ""y"": 0.4011647128100418}"
26,5,2020-12-28 18:49:13.215719,2020-12-28 18:49:12.530986,4,1,,,data/media/fish_test/GP010008_CUTTED_2_001075.jpg,8,0,1,21.7536,[],[],[],LOST Admin,,197,5,2020-12-28 18:49:13.215719,2020-12-28 18:49:12.530986,4,,point,,0,1,26,LOST Admin,,0.12247,[36],"[""fish""]","[""""]","{""x"": 0.7909458798326358, ""y"": 0.3165278586703858}"
26,5,2020-12-28 18:49:13.215719,2020-12-28 18:49:12.530986,4,1,,,data/media/fish_test/GP010008_CUTTED_2_001075.jpg,8,0,1,21.7536,[],[],[],LOST Admin,,198,5,2020-12-28 18:49:13.215719,2020-12-28 18:49:12.530986,4,,point,,0,1,26,LOST Admin,,0.14644,[36],"[""fish""]","[""""]","{""x"": 0.784465502259414, ""y"": 0.5077538174988375}"
26,5,2020-12-28 18:49:13.215719,2020-12-28 18:49:12.530986,4,1,,,data/media/fish_test/GP010008_CUTTED_2_001075.jpg,8,0,1,21.7536,[],[],[],LOST Admin,,199,5,2020-12-28 18:49:13.215719,2020-12-28 18:49:12.530986,4,,point,,0,1,26,LOST Admin,,0.122955,[36],"[""fish""]","[""""]","{""x"": 0.9594541644692887, ""y"": 0.6027926631637749}"
27,5,2020-12-28 18:49:14.985585,2020-12-28 18:49:13.559856,4,1,,,data/media/fish_test/GOPR0016_CUTTED_003828.jpg,8,0,1,96.2525,[],[],[],LOST Admin,,200,5,2020-12-28 18:49:14.985585,2020-12-28 18:49:13.559856,4,,point,,0,1,27,LOST Admin,,0.114015,[36],"[""fish""]","[""""]","{""x"": 0.8734455609756095, ""y"": 0.4670107750677507}"
27,5,2020-12-28 18:49:14.985585,2020-12-28 18:49:13.559856,4,1,,,data/media/fish_test/GOPR0016_CUTTED_003828.jpg,8,0,1,96.2525,[],[],[],LOST Admin,,201,5,2020-12-28 18:49:14.985585,2020-12-28 18:49:13.559856,4,,point,,0,1,27,LOST Admin,,0.09094,[36],"[""fish""]","[""""]","{""x"": 0.9352518699186991, ""y"": 0.3625794254742547}"
27,5,2020-12-28 18:49:14.985585,2020-12-28 18:49:13.559856,4,1,,,data/media/fish_test/GOPR0016_CUTTED_003828.jpg,8,0,1,96.2525,[],[],[],LOST Admin,,202,5,2020-12-28 18:49:14.985585,2020-12-28 18:49:13.559856,4,,point,,0,1,27,LOST Admin,,0.082635,[36],"[""fish""]","[""""]","{""x"": 0.7612884227642275, ""y"": 0.4396597073170731}"
27,5,2020-12-28 18:49:14.985585,2020-12-28 18:49:13.559856,4,1,,,data/media/fish_test/GOPR0016_CUTTED_003828.jpg,8,0,1,96.2525,[],[],[],LOST Admin,,203,5,2020-12-28 18:49:14.985585,2020-12-28 18:49:13.559856,4,,point,,0,1,27,LOST Admin,,0.111925,[36],"[""fish""]","[""""]","{""x"": 0.7194626016260162, ""y"": 0.3757221463414634}"
27,5,2020-12-28 18:49:14.985585,2020-12-28 18:49:13.559856,4,1,,,data/media/fish_test/GOPR0016_CUTTED_003828.jpg,8,0,1,96.2525,[],[],[],LOST Admin,,204,5,2020-12-28 18:49:14.985585,2020-12-28 18:49:13.559856,4,,point,,0,1,27,LOST Admin,,0.152485,[36],"[""fish""]","[""""]","{""x"": 0.7162657235772356, ""y"": 0.47518057452574525}"
27,5,2020-12-28 18:49:14.985585,2020-12-28 18:49:13.559856,4,1,,,data/media/fish_test/GOPR0016_CUTTED_003828.jpg,8,0,1,96.2525,[],[],[],LOST Admin,,205,5,2020-12-28 18:49:14.985585,2020-12-28 18:49:13.559856,4,,point,,0,1,27,LOST Admin,,0.12094,[36],"[""fish""]","[""""]","{""x"": 0.39357577235772356, ""y"": 0.46814785907859074}"
27,5,2020-12-28 18:49:14.985585,2020-12-28 18:49:13.559856,4,1,,,data/media/fish_test/GOPR0016_CUTTED_003828.jpg,8,0,1,96.2525,[],[],[],LOST Admin,,206,5,2020-12-28 18:49:14.985585,2020-12-28 18:49:13.559856,4,,point,,0,1,27,LOST Admin,,0.120865,[36],"[""fish""]","[""""]","{""x"": 0.5154388852032519, ""y"": 0.23260071544715447}"
27,5,2020-12-28 18:49:14.985585,2020-12-28 18:49:13.559856,4,1,,,data/media/fish_test/GOPR0016_CUTTED_003828.jpg,8,0,1,96.2525,[],[],[],LOST Admin,,207,5,2020-12-28 18:49:14.985585,2020-12-28 18:49:13.559856,4,,point,,0,1,27,LOST Admin,,0.11894,[36],"[""fish""]","[""""]","{""x"": 0.4750141463414634, ""y"": 0.17000368563685636}"
27,5,2020-12-28 18:49:14.985585,2020-12-28 18:49:13.559856,4,1,,,data/media/fish_test/GOPR0016_CUTTED_003828.jpg,8,0,1,96.2525,[],[],[],LOST Admin,,208,5,2020-12-28 18:49:14.985585,2020-12-28 18:49:13.559856,4,,point,,0,1,27,LOST Admin,,0.1064,[36],"[""fish""]","[""""]","{""x"": 0.03224296663414634, ""y"": 0.2531416968672086}"
